"versjon";"dagsorden_nummer";"fotnote";"id";"ikke_motedag_tekst";"kveldsmote";"merknad";"mote_dato_tid";"mote_rekkefolge";"mote_ting";"referat_id";"tilleggsdagsorden";"parl_session"
"1.3";"10";NA;"9589";NA;"ikke_spesifisert";"-Seminar i lagtingssalen om Stortingets posisjon i norsk politikk - utviklingstrekk ved det parlamentariske system<BR>Kl. 10.30<BR>";"2014-11-04T10:00:00";"1";"storting";"s141104";NA;"2014-2015"
"1.3";"11";NA;"9588";NA;"ikke_spesifisert";NA;"2014-11-05T10:00:00";"1";"storting";"s141105";NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-EU IPC Roma";"2014-11-06T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-EU IPC Roma";"2014-11-07T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"12";NA;"9590";NA;"ikke_spesifisert";NA;"2014-11-11T10:00:00";"1";"storting";"s141111";NA;"2014-2015"
"1.3";"13";NA;"9591";NA;"ikke_spesifisert";NA;"2014-11-12T10:00:00";"1";"storting";"s141112";NA;"2014-2015"
"1.3";"14";NA;"9592";NA;"ikke_spesifisert";NA;"2014-11-13T10:00:00";"1";"storting";"s141113";NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-EFTA/EØS Geneve, Brussel";"2014-11-16T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-EFTA/EØS Geneve, Brussel";"2014-11-17T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"15";NA;"9593";NA;"ikke_spesifisert";"-EFTA/EØS Geneve, Brussel";"2014-11-18T10:00:00";"1";"storting";"s141118";NA;"2014-2015"
"1.3";"16";NA;"9594";NA;"ikke_spesifisert";"-EFTA/EØS Geneve, Brussel";"2014-11-19T10:00:00";"1";"storting";"s141119";NA;"2014-2015"
"1.3";"17";NA;"9595";NA;"ikke_spesifisert";"-Seminar i lagtingssalen i anledning FNs barnekonvensjons 25-årsjubileum. Kl.10.00-12.00";"2014-11-20T10:00:00";"1";"storting";"s141120";NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-NATO PA Haag";"2014-11-21T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-NATO PA Haag";"2014-11-22T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-NATO PA Haag";"2014-11-23T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-NATO PA Haag";"2014-11-24T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"18";"Møtet fortsetter utover kl. 16.00.
Sak nr. 1 vil bli foreslått sendt tilbake til finanskomiteen";"9599";NA;"ikke_spesifisert";"-Møtet fortsetter utover kl.16.00";"2014-11-25T10:00:00";"1";"storting";"s141125";NA;"2014-2015"
"1.3";"19";NA;"9597";NA;"ikke_spesifisert";NA;"2014-11-26T10:00:00";"1";"storting";"s141126";NA;"2014-2015"
"1.3";"20";"Møtet fortsetter utover kl. 16.00";"9600";NA;"ikke_spesifisert";"-Møtet fortsetter utover kl.16.00";"2014-12-01T10:00:00";"1";"storting";"s141201";NA;"2014-2015"
"1.3";"21";"Møtet fortsetter utover kl. 16.00";"9601";NA;"ikke_spesifisert";"-Møtet fortsetter om nødvendig utover kl.16.00";"2014-12-02T10:00:00";"1";"storting";"s141202";NA;"2014-2015"
"1.3";"22";NA;"9602";NA;"ikke_spesifisert";NA;"2014-12-03T10:00:00";"1";"storting";"s141203";NA;"2014-2015"
"1.3";"23";"Møtet fortsetter utover kl. 16.00";"9603";NA;"ikke_spesifisert";"-Budsjettbehandling<BR>-Møtet fortsetter utover kl.16.00";"2014-12-04T10:00:00";"1";"storting";"s141204";NA;"2014-2015"
"1.3";"24";"Møtet fortsetter om nødvendig utover kl. 16.00";"9604";NA;"ikke_spesifisert";"-Budsjettbehandling<BR>-Møtet fortsetter om nødvendig utover kl.16.00";"2014-12-05T09:00:00";"1";"storting";"s141205";NA;"2014-2015"
"1.3";"25";"Møtet fortsetter utover kl. 16.00";"9605";NA;"ikke_spesifisert";"-Budsjettbehandling<BR>-Møtet fortsetter utover kl.16.00";"2014-12-08T10:00:00";"1";"storting";"s141208";NA;"2014-2015"
"1.3";"26";"Møtet fortsetter utover kl. 16.00";"9606";NA;"ikke_spesifisert";"-Budsjettbehandling<BR>-Møtet fortsetter utover kl.16.00";"2014-12-09T10:00:00";"1";"storting";"s141209";NA;"2014-2015"
"1.3";"27";"Møtet fortsetter utover kl. 16.00. Møtet avbrytes kl. 11.30 og settes igjen kl. 15.30 pga. utdelingen av Nobels fredspris";"9607";NA;"ikke_spesifisert";"-Budsjettbehandling<BR>-Møtet fortsetter utover kl.16.00<BR>-Møtet avbrytes kl. 11.30 og settes igjen kl. 15.30 pga. utdelingen av Nobels fredspris<I><BR></I>";"2014-12-10T09:00:00";"1";"storting";"s141210";NA;"2014-2015"
"1.3";"28";"Møtet fortsetter utover kl. 16.00";"9608";NA;"ikke_spesifisert";"-Budsjettbehandling<BR>-Møtet fortsetter utover kl.16.00";"2014-12-11T10:00:00";"1";"storting";"s141211";NA;"2014-2015"
"1.3";"29";"Møtet fortsetter om nødvendig utover kl. 16.00";"9609";NA;"ikke_spesifisert";"-Budsjettbehandling<BR>-Møtet fortsetter om nødvendig utover kl.16.00";"2014-12-12T09:00:00";"1";"storting";"s141212";NA;"2014-2015"
"1.3";"30";"Det vil bli votering etter sak nr. 1. Stortingets møte avbrytes kl. 13.45 og settes igjen kl. 16.00 i anledning Stortingets julelunsj";"9610";NA;"ikke_spesifisert";"-Budsjettbehandling<BR>-Det vil bli votering etter sak nr. 1<BR>-Stortingets møte avbrytes kl. 13.45 og settes igjen kl. 16.00 i anledning Stortingets julelunsj.";"2014-12-15T10:00:00";"1";"storting";"s141215";NA;"2014-2015"
"1.3";"31";"Møtet fortsetter utover kl. 16.00";"9611";NA;"ikke_spesifisert";"-Møtet fortsetter utover kl. 16.00<BR>-EFTA/EØS Strasbourg";"2014-12-16T10:00:00";"1";"storting";"s141216";NA;"2014-2015"
"1.3";"32";NA;"9612";NA;"ikke_spesifisert";"-Avslutning for partigruppene<BR>-EFTA/EØS Strasbourg";"2014-12-17T10:00:00";"1";"storting";"s141217";NA;"2014-2015"
"1.3";"33";NA;"9613";NA;"ikke_spesifisert";"-Siste møtedag i høstsesjonen<BR>-EFTA/EØS Strasbourg";"2014-12-18T10:00:00";"1";"storting";"s141218";NA;"2014-2015"
"1.3";"-1";NA;"-1";"Julaften";"ikke_spesifisert";NA;"2014-12-24T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"-1";NA;"-1";"Juledag";"ikke_spesifisert";NA;"2014-12-25T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"-1";NA;"-1";"2. juledag";"ikke_spesifisert";NA;"2014-12-26T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"-1";NA;"-1";"Nyttårsaften";"ikke_spesifisert";NA;"2014-12-31T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"-1";NA;"-1";"Nyttårsdag";"ikke_spesifisert";NA;"2015-01-01T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"34";"Møtet fortsetter utover kl. 16.00";"9614";NA;"ikke_spesifisert";"-Møtet fortsetter utover kl.16.00";"2015-01-06T13:00:00";"1";"storting";"s150106";NA;"2014-2015"
"1.3";"35";NA;"9615";NA;"ikke_spesifisert";NA;"2015-01-07T10:00:00";"1";"storting";"s150107";NA;"2014-2015"
"1.3";"36";NA;"9616";NA;"ikke_spesifisert";NA;"2015-01-13T10:00:00";"1";"storting";"s150113";NA;"2014-2015"
"1.3";"37";NA;"9617";NA;"ikke_spesifisert";NA;"2015-01-14T10:00:00";"1";"storting";"s150114";NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-Gruppeseminarer";"2015-01-15T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-Gruppeseminarer";"2015-01-16T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-Europarådet Strasbourg<BR>-Nordisk Råd Åland";"2015-01-26T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"38";NA;"9624";NA;"ikke_spesifisert";"-Europarådet Strasbourg<BR>-Nordisk Råd Åland";"2015-01-27T10:00:00";"1";"storting";"s150127";NA;"2014-2015"
"1.3";"39";NA;"9619";NA;"ikke_spesifisert";"-Europarådet Strasbourg";"2015-01-28T10:00:00";"1";"storting";"s150128";NA;"2014-2015"
"1.3";"40";NA;"9625";NA;"ikke_spesifisert";"-Europarådet Strasbourg";"2015-01-29T10:00:00";"1";"storting";"s150129";NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-Europarådet Strasbourg";"2015-01-30T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"41";"Møtet fortsetter utover kl. 16.00";"9626";NA;"ikke_spesifisert";"-Møtet fortsetter utover kl.16.00";"2015-02-03T10:00:00";"1";"storting";"s150203";NA;"2014-2015"
"1.3";"42";NA;"9623";NA;"ikke_spesifisert";NA;"2015-02-04T10:00:00";"1";"storting";"s150204";NA;"2014-2015"
"1.3";"43";"Møtet fortsetter utover kl. 16.00";"9627";NA;"ikke_spesifisert";"-Møtet fortsetter utover kl.16.00";"2015-02-05T10:00:00";"1";"storting";"s150205";NA;"2014-2015"
"1.3";"44";NA;"9628";NA;"ikke_spesifisert";NA;"2015-02-10T10:00:00";"1";"storting";"s150210";NA;"2014-2015"
"1.3";"45";NA;"9629";NA;"ikke_spesifisert";NA;"2015-02-11T10:00:00";"1";"storting";"s150211";NA;"2014-2015"
"1.3";"46";NA;"9630";NA;"ikke_spesifisert";"-Stortingets skidag";"2015-02-12T10:00:00";"1";"storting";"s150212";NA;"2014-2015"
"1.3";"47";"Møtet fortsetter utover kl. 16.00";"9631";NA;"ikke_spesifisert";"-Møtet fortsetter utover kl. 16.00";"2015-02-17T10:00:00";"1";"storting";"s150217";NA;"2014-2015"
"1.3";"48";NA;"9632";NA;"ikke_spesifisert";NA;"2015-02-18T10:00:00";"1";"storting";"s150218";NA;"2014-2015"
"1.3";"49";NA;"9633";NA;"ikke_spesifisert";"-OSSE PA Wien";"2015-02-19T10:00:00";"1";"storting";"s150219";NA;"2014-2015"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"-OSSE PA Wien";"2015-02-20T00:00:00";"1";"ikke_spesifisert";NA;NA;"2014-2015"
"1.3";"50";"Møtet går om nødvendig utover kl. 16.00";"9634";NA;"ikke_spesifisert";"-Møtet fortsetter om nødvendig utover kl. 16.00";"2015-03-03T10:00:00";"1";"storting";"s150303";NA;"2014-2015"
